6.77	162.433151	48.089157
6.78	162.914398	48.161213
6.79	163.396378	48.233273
6.80	163.879074	48.305332
6.81	164.362488	48.377392
6.82	164.846619	48.449455
6.83	165.331467	48.521519
6.84	165.817047	48.593582
6.85	166.303345	48.665649
6.86	166.790359	48.737717
6.87	167.278091	48.809784
6.88	167.766556	48.881855
6.89	168.255737	48.953926
6.90	168.745636	49.025997
6.91	169.236252	49.098072
6.92	169.727600	49.170147
6.93	170.219666	49.242222
6.94	170.712448	49.314301
6.95	171.205948	49.386379
6.96	171.700165	49.458458
6.97	172.195114	49.530540
6.98	172.690781	49.602623
6.99	173.187164	49.674706
7.00	173.684265	49.746792
7.01	174.182098	49.818878
7.02	174.680649	49.890965
7.03	175.179916	49.963055
7.04	175.679901	50.035145
7.05	176.180618	50.107235
7.06	176.682053	50.179329
7.07	177.184204	50.251423
7.08	177.687073	50.323517
7.09	178.190674	50.395611
7.10	178.694992	50.467709
7.11	179.200027	50.539806
7.12	179.705780	50.611904
7.13	180.212265	50.684006
7.14	180.719467	50.756107
7.15	181.227386	50.828209
7.16	181.736023	50.900311
7.17	182.245392	50.972416
7.18	182.755478	51.044521
7.19	183.266281	51.116627
7.20	183.777802	51.188736
7.21	184.290054	51.260845
7.22	184.803024	51.332954
7.23	185.316711	51.405064
7.24	185.831116	51.477177
7.25	186.346252	51.549290
7.26	186.862106	51.621403
7.27	187.378677	51.693516
7.28	187.895966	51.765633
7.29	188.413986	51.837749
7.30	188.932724	51.909866
7.31	189.452179	51.981983
7.32	189.972366	52.054104
7.33	190.493271	52.126225
7.34	191.014893	52.198345
7.35	191.537231	52.270466
7.36	192.060303	52.342590
7.37	192.584091	52.414715
7.38	193.108597	52.486839
7.39	193.633820	52.558964
7.40	194.159775	52.631092
7.41	194.686447	52.703220
7.42	195.213837	52.775349
7.43	195.741943	52.847477
7.44	196.270782	52.919609
7.45	196.800339	52.991741
7.46	197.330612	53.063873
7.47	197.861618	53.136005
7.48	198.393341	53.208141
7.49	198.925781	53.280277
7.50	199.458939	53.352413
7.51	199.992828	53.424549
7.52	200.527435	53.496685
7.53	201.062759	53.568825
7.54	201.598816	53.640965
7.55	202.135590	53.713104
7.56	202.673080	53.785244
7.57	203.211288	53.857384
7.58	203.750229	53.929527
7.59	204.289886	54.001671
7.60	204.830261	54.073814
7.61	205.371353	54.145958
7.62	205.913177	54.218102
7.63	206.455719	54.290249
7.64	206.998978	54.362396
7.65	207.542969	54.434544
7.66	208.087677	54.506691
7.67	208.633102	54.578838
7.68	209.179245	54.650990
7.69	209.726120	54.723141
7.70	210.273712	54.795292
7.71	210.822021	54.867443
7.72	211.371063	54.939594
7.73	211.920822	55.011749
7.74	212.471298	55.083904
7.75	213.022491	55.156059
7.76	213.574417	55.228214
7.77	214.127060	55.300369
7.78	214.680420	55.372524
7.79	215.234512	55.444683
7.80	215.789322	55.516842
7.81	216.344849	55.589001
7.82	216.901093	55.661160
7.83	217.458069	55.733318
7.84	218.015762	55.805477
7.85	218.574173	55.877640
7.86	219.133316	55.949802
7.87	219.693176	56.021965
7.88	220.253754	56.094128
7.89	220.815048	56.166290
7.90	221.377075	56.238453
7.91	221.939819	56.310616
7.92	222.503281	56.382782
7.93	223.067474	56.454948
7.94	223.632385	56.527115
7.95	224.198013	56.599281
7.96	224.764374	56.671448
7.97	225.331451	56.743614
7.98	225.899246	56.815781
7.99	226.467758	56.887951
8.00	227.037003	56.960121
8.01	227.606964	57.032291
8.02	228.177643	57.104462
8.03	228.749054	57.176632
8.04	229.321182	57.248802
8.05	229.894028	57.320972
8.06	230.467606	57.393143
8.07	231.041901	57.465317
8.08	231.616913	57.537491
8.09	232.192642	57.609665
8.10	232.769104	57.681839
8.11	233.346283	57.754013
8.12	233.924179	57.826187
8.13	234.502808	57.898361
8.14	235.082153	57.970535
8.15	235.662216	58.042709
8.16	236.243011	58.114883
8.17	236.824524	58.187061
8.18	237.406754	58.259239
8.19	237.989700	58.331417
8.20	238.573380	58.403595
8.21	239.157776	58.475773
8.22	239.742889	58.547951
8.23	240.328735	58.620129
8.24	240.915298	58.692307
8.25	241.502579	58.764484
8.26	242.090591	58.836662
8.27	242.679321	58.908840
8.28	243.268768	58.981022
8.29	243.858932	59.053204
8.30	244.449829	59.125385
8.31	245.041443	59.197567
8.32	245.633774	59.269749
8.33	246.226837	59.341930
8.34	246.820618	59.414112
8.35	247.415115	59.486294
8.36	248.010345	59.558475
8.37	248.606293	59.630657
8.38	249.202957	59.702839
8.39	249.800354	59.775021
8.40	250.398468	59.847202
8.41	250.997299	59.919384
8.42	251.596848	59.991566
8.43	252.197128	60.063747
8.44	252.798126	60.135933
8.45	253.399841	60.208118
8.46	254.002289	60.280304
8.47	254.605453	60.352489
8.48	255.209335	60.424675
8.49	255.813950	60.496861
8.50	256.419281	60.569046
8.51	257.025330	60.641232
8.52	257.632111	60.713417
8.53	258.239594	60.785603
8.54	258.847809	60.857788
8.55	259.456757	60.929974
8.56	260.066406	61.002159
8.57	260.676788	61.074345
8.58	261.287903	61.146530
8.59	261.899719	61.218716
8.60	262.512268	61.290901
8.61	263.125549	61.363087
8.62	263.739532	61.435272
8.63	264.354248	61.507458
8.64	264.969696	61.579643
8.65	265.585846	61.651829
8.66	266.202728	61.724014
8.67	266.820343	61.796200
8.68	267.438660	61.868385
8.69	268.057709	61.940571
8.70	268.677490	62.012756
8.71	269.297974	62.084942
8.72	269.919189	62.157127
8.73	270.541107	62.229313
8.74	271.163757	62.301498
8.75	271.787140	62.373684
8.76	272.411224	62.445869
8.77	273.036041	62.518055
8.78	273.661591	62.590240
8.79	274.287842	62.662426
8.80	274.914825	62.734612
8.81	275.542542	62.806797
8.82	276.170959	62.878983
8.83	276.800110	62.951168
8.84	277.429993	63.023354
8.85	278.060577	63.095539
8.86	278.691895	63.167725
8.87	279.323944	63.239910
8.88	279.956696	63.312096
8.89	280.590179	63.384281
8.90	281.224396	63.456467
8.91	281.859314	63.528652
8.92	282.494965	63.600838
8.93	283.131348	63.673023
8.94	283.768433	63.745209
8.95	284.406250	63.817394
8.96	285.044800	63.889580
8.97	285.684052	63.961765
8.98	286.324036	64.033951
8.99	286.964722	64.106133
9.00	287.606140	64.178314
9.01	288.248291	64.250496
9.02	288.891144	64.322678
9.03	289.534729	64.394859
9.04	290.179047	64.467041
9.05	290.824066	64.539223
9.06	291.469818	64.611404
9.07	292.116302	64.683586
9.08	292.763489	64.755768
9.09	293.411407	64.827950
9.10	294.060059	64.900131
9.11	294.709412	64.972313
9.12	295.359497	65.044495
9.13	296.010315	65.116676
9.14	296.661835	65.188858
9.15	297.314087	65.261040
9.16	297.967072	65.333221
9.17	298.620758	65.405403
9.18	299.275177	65.477585
9.19	299.930328	65.549767
9.20	300.586182	65.621948
9.21	301.242767	65.694130
9.22	301.900055	65.766304
9.23	302.558075	65.838478
9.24	303.216827	65.910652
9.25	303.876282	65.982826
9.26	304.536469	66.055000
9.27	305.197388	66.127174
9.28	305.859009	66.199348
9.29	306.521362	66.271523
9.30	307.184448	66.343697
9.31	307.848236	66.415871
9.32	308.512756	66.488045
9.33	309.178009	66.560219
9.34	309.843964	66.632393
9.35	310.510651	66.704567
9.36	311.178070	66.776741
9.37	311.846191	66.848915
9.38	312.515045	66.921089
9.39	313.184631	66.993263
9.40	313.854919	67.065437
9.41	314.525940	67.137604
9.42	315.197662	67.209770
9.43	315.870117	67.281937
9.44	316.543304	67.354103
9.45	317.217194	67.426270
9.46	317.891815	67.498436
9.47	318.567169	67.570602
9.48	319.243225	67.642769
9.49	319.920013	67.714935
9.50	320.597534	67.787102
9.51	321.275757	67.859268
9.52	321.954712	67.931435
9.53	322.634399	68.003601
9.54	323.314789	68.075768
9.55	323.995911	68.147934
9.56	324.677765	68.220093
9.57	325.360321	68.292252
9.58	326.043610	68.364410
9.59	326.727600	68.436569
9.60	327.412323	68.508728
9.61	328.097778	68.580887
9.62	328.783936	68.653046
9.63	329.470825	68.725204
9.64	330.158447	68.797363
9.65	330.846771	68.869522
9.66	331.535828	68.941681
9.67	332.225616	69.013840
9.68	332.916107	69.085999
9.69	333.607330	69.158150
9.70	334.299286	69.230301
9.71	334.991943	69.302452
9.72	335.685333	69.374603
9.73	336.379425	69.446754
9.74	337.074249	69.518906
9.75	337.769806	69.591057
9.76	338.466064	69.663208
9.77	339.163055	69.735359
9.78	339.860779	69.807510
9.79	340.559204	69.879662
9.80	341.258362	69.951805
9.81	341.958252	70.023949
9.82	342.658844	70.096092
9.83	343.360168	70.168236
9.84	344.062225	70.240379
9.85	344.764984	70.312523
9.86	345.468475	70.384666
9.87	346.172668	70.456810
9.88	346.877594	70.528954
9.89	347.583252	70.601097
9.90	348.289612	70.673241
9.91	348.996704	70.745377
9.92	349.704529	70.817513
9.93	350.413055	70.889648
9.94	351.122314	70.961784
9.95	351.832306	71.033920
9.96	352.542999	71.106056
9.97	353.254425	71.178192
9.98	353.966553	71.250328
9.99	354.679413	71.322464
